period,customer_id,gpu_cents,power_cents,support_cents,retry_cents,total_cents
2025-02,CUS-0232,777714,111102,166653,55552,1111021
2025-02,CUS-0233,777714,111102,166653,55552,1111021
2025-02,CUS-0234,777714,111102,166653,55552,1111021
2025-02,CUS-0235,777714,111102,166653,55552,1111021
2025-02,CUS-0236,777714,111102,166653,55552,1111021
2025-02,CUS-0237,777714,111102,166653,55552,1111021
2025-02,CUS-0238,777714,111102,166653,55552,1111021
2025-02,CUS-0239,777714,111102,166653,55552,1111021
2025-02,CUS-0240,777714,111102,166653,55552,1111021
2025-02,CUS-0241,777714,111102,166653,55552,1111021
2025-02,CUS-0242,777714,111102,166653,55552,1111021
2025-02,CUS-0243,777714,111102,166653,55552,1111021
2025-02,CUS-0244,777714,111102,166653,55552,1111021
2025-02,CUS-0245,777714,111102,166653,55552,1111021
2025-02,CUS-0246,777714,111102,166653,55552,1111021
2025-02,CUS-0247,777714,111102,166653,55552,1111021
2025-02,CUS-0248,777714,111102,166653,55552,1111021
2025-02,CUS-0249,777714,111102,166653,55552,1111021
2025-02,CUS-0250,777714,111102,166653,55552,1111021
2025-02,CUS-0251,777714,111102,166653,55552,1111021
2025-02,CUS-0252,777714,111102,166653,55552,1111021
2025-02,CUS-0253,777714,111102,166653,55552,1111021
2025-02,CUS-0254,777714,111102,166653,55552,1111021
2025-02,CUS-0255,777714,111102,166653,55552,1111021
2025-02,CUS-0256,777714,111102,166653,55552,1111021
2025-02,CUS-0257,777714,111102,166653,55552,1111021
2025-02,CUS-0258,777714,111102,166653,55552,1111021
2025-02,CUS-0259,777714,111102,166653,55552,1111021
2025-02,CUS-0260,777714,111102,166653,55552,1111021
2025-02,CUS-0261,777714,111102,166653,55552,1111021
2025-02,CUS-0262,777714,111102,166653,55552,1111021
2025-02,CUS-0263,777714,111102,166653,55552,1111021
2025-02,CUS-0264,777714,111102,166653,55552,1111021
2025-02,CUS-0265,777714,111102,166653,55552,1111021
2025-02,CUS-0266,777714,111102,166653,55552,1111021
2025-02,CUS-0267,777714,111102,166653,55552,1111021
2025-02,CUS-0268,777714,111102,166653,55552,1111021
2025-02,CUS-0269,777714,111102,166653,55552,1111021
2025-02,CUS-0270,777714,111102,166653,55552,1111021
2025-02,CUS-0271,777714,111102,166653,55552,1111021
2025-02,CUS-0272,777714,111102,166653,55552,1111021
2025-02,CUS-0273,777714,111102,166653,55552,1111021
2025-02,CUS-0274,777714,111102,166653,55552,1111021
2025-02,CUS-0275,777714,111102,166653,55552,1111021
2025-02,CUS-0276,777714,111102,166653,55552,1111021
2025-02,CUS-0277,777714,111102,166653,55552,1111021
2025-02,CUS-0278,777714,111102,166653,55552,1111021
2025-02,CUS-0279,777714,111102,166653,55552,1111021
2025-02,CUS-0280,777714,111102,166653,55552,1111021
2025-02,CUS-0281,777714,111102,166653,55552,1111021
2025-02,CUS-0282,777714,111102,166653,55552,1111021
2025-02,CUS-0283,777714,111102,166653,55552,1111021
2025-02,CUS-0284,777714,111102,166653,55552,1111021
2025-02,CUS-0285,777714,111102,166653,55552,1111021
2025-02,CUS-0286,777714,111102,166653,55552,1111021
2025-02,CUS-0287,777714,111102,166653,55552,1111021
2025-02,CUS-0288,777714,111102,166653,55552,1111021
2025-02,CUS-0289,777714,111102,166653,55552,1111021
2025-02,CUS-0290,777714,111102,166653,55552,1111021
2025-02,CUS-0291,777714,111102,166653,55552,1111021
2025-02,CUS-0292,777714,111102,166653,55552,1111021
2025-02,CUS-0293,777714,111102,166653,55552,1111021
2025-02,CUS-0294,777714,111102,166653,55552,1111021
2025-02,CUS-0295,777714,111102,166653,55552,1111021
2025-02,CUS-0296,777714,111102,166653,55552,1111021
2025-02,CUS-0297,777714,111102,166653,55552,1111021
2025-02,CUS-0298,777714,111102,166653,55552,1111021
2025-02,CUS-0299,777714,111102,166653,55552,1111021
2025-02,CUS-0300,777714,111102,166653,55552,1111021
2025-02,CUS-0301,777714,111102,166653,55552,1111021
2025-02,CUS-0302,777714,111102,166653,55552,1111021
2025-02,CUS-0303,777714,111102,166653,55552,1111021
2025-02,CUS-0304,777714,111102,166653,55552,1111021
2025-02,CUS-0305,777714,111102,166653,55552,1111021
2025-02,CUS-0306,777714,111102,166653,55552,1111021
2025-02,CUS-0307,777714,111102,166653,55552,1111021
2025-02,CUS-0308,777714,111102,166653,55552,1111021
2025-02,CUS-0309,777714,111102,166653,55552,1111021
2025-02,CUS-0310,777714,111102,166653,55552,1111021
2025-02,CUS-0311,777714,111102,166653,55552,1111021
2025-02,CUS-0312,777714,111102,166653,55552,1111021
2025-02,CUS-0313,777714,111102,166653,55552,1111021
2025-02,CUS-0314,777714,111102,166653,55552,1111021
2025-02,CUS-0315,777714,111102,166653,55552,1111021
2025-02,CUS-0316,777714,111102,166653,55552,1111021
2025-02,CUS-0317,777714,111102,166653,55552,1111021
2025-02,CUS-0318,777714,111102,166653,55552,1111021
2025-02,CUS-0319,777714,111102,166653,55552,1111021
2025-02,CUS-0320,777714,111102,166653,55552,1111021
2025-02,CUS-0321,777714,111102,166653,55552,1111021
2025-02,CUS-0322,777714,111102,166653,55552,1111021
2025-02,CUS-0323,777714,111102,166653,55552,1111021
2025-02,CUS-0324,777714,111102,166653,55552,1111021
2025-02,CUS-0325,777714,111102,166653,55552,1111021
2025-02,CUS-0326,777714,111102,166653,55552,1111021
2025-02,CUS-0327,777714,111102,166653,55552,1111021
2025-02,CUS-0328,777714,111102,166653,55552,1111021
2025-02,CUS-0329,777714,111102,166653,55552,1111021
2025-02,CUS-0330,777714,111102,166653,55552,1111021
2025-02,CUS-0331,777714,111102,166653,55552,1111021
2025-02,CUS-0332,777714,111102,166653,55552,1111021
2025-02,CUS-0333,777714,111102,166653,55552,1111021
2025-02,CUS-0334,777714,111102,166653,55552,1111021
2025-02,CUS-0335,777714,111102,166653,55552,1111021
2025-02,CUS-0336,777714,111102,166653,55552,1111021
2025-02,CUS-0337,777714,111102,166653,55552,1111021
2025-02,CUS-0338,777714,111102,166653,55552,1111021
2025-02,CUS-0339,777714,111102,166653,55552,1111021
2025-02,CUS-0340,777714,111102,166653,55552,1111021
2025-02,CUS-0341,777714,111102,166653,55552,1111021
2025-02,CUS-0342,777714,111102,166653,55552,1111021
2025-02,CUS-0343,777714,111102,166653,55552,1111021
2025-02,CUS-0344,777714,111102,166653,55552,1111021
2025-02,CUS-0345,777714,111102,166653,55552,1111021
2025-02,CUS-0346,777714,111102,166653,55552,1111021
2025-02,CUS-0347,777714,111102,166653,55552,1111021
2025-02,CUS-0348,777714,111102,166653,55552,1111021
2025-02,CUS-0349,777714,111102,166653,55552,1111021
2025-02,CUS-0350,777714,111102,166653,55552,1111021
2025-02,CUS-0351,777714,111102,166653,55552,1111021
2025-02,CUS-0352,777714,111102,166653,55552,1111021
2025-02,CUS-0353,777714,111102,166653,55552,1111021
2025-02,CUS-0354,777714,111102,166653,55552,1111021
2025-02,CUS-0355,777714,111102,166653,55552,1111021
2025-02,CUS-0356,777714,111102,166653,55552,1111021
2025-02,CUS-0357,777714,111102,166653,55552,1111021
2025-02,CUS-0358,777714,111102,166653,55552,1111021
2025-02,CUS-0359,777714,111102,166653,55552,1111021
2025-02,CUS-0360,777714,111102,166653,55552,1111021
2025-02,CUS-0361,777714,111102,166653,55552,1111021
2025-02,CUS-0362,777714,111102,166653,55552,1111021
2025-02,CUS-0363,777714,111102,166653,55552,1111021
2025-02,CUS-0364,777714,111102,166653,55552,1111021
2025-02,CUS-0365,777714,111102,166653,55552,1111021
2025-02,CUS-0366,777714,111102,166653,55552,1111021
2025-02,CUS-0367,777714,111102,166653,55552,1111021
2025-02,CUS-0368,777714,111102,166653,55552,1111021
2025-02,CUS-0369,777714,111102,166653,55552,1111021
2025-02,CUS-0370,777714,111102,166653,55552,1111021
2025-02,CUS-0371,777714,111102,166653,55552,1111021
2025-02,CUS-0372,777714,111102,166653,55552,1111021
2025-02,CUS-0373,777714,111102,166653,55552,1111021
2025-02,CUS-0374,777714,111102,166653,55552,1111021
2025-02,CUS-0375,777714,111102,166653,55552,1111021
2025-02,CUS-0376,777714,111102,166653,55552,1111021
2025-02,CUS-0377,777714,111102,166653,55552,1111021
2025-02,CUS-0378,777714,111102,166653,55552,1111021
2025-02,CUS-0379,777714,111102,166653,55552,1111021
2025-02,CUS-0380,777714,111102,166653,55552,1111021
2025-02,CUS-0381,777714,111102,166653,55552,1111021
2025-02,CUS-0382,777714,111102,166653,55552,1111021
2025-02,CUS-0383,777714,111102,166653,55552,1111021
2025-02,CUS-0384,777714,111102,166653,55552,1111021
2025-02,CUS-0385,777714,111102,166653,55552,1111021
2025-02,CUS-0386,777714,111102,166653,55552,1111021
2025-02,CUS-0387,777714,111102,166653,55552,1111021
2025-02,CUS-0388,777714,111102,166653,55552,1111021
2025-02,CUS-0389,777714,111102,166653,55552,1111021
2025-02,CUS-0390,777714,111102,166653,55552,1111021
2025-02,CUS-0391,777714,111102,166653,55552,1111021
2025-02,CUS-0392,777714,111102,166653,55552,1111021
2025-02,CUS-0393,777714,111102,166653,55552,1111021
2025-02,CUS-0394,777714,111102,166653,55552,1111021
2025-02,CUS-0395,777714,111102,166653,55552,1111021
2025-02,CUS-0396,777714,111102,166653,55552,1111021
2025-02,CUS-0397,777714,111102,166653,55552,1111021
2025-02,CUS-0398,777714,111102,166653,55552,1111021
2025-02,CUS-0399,777714,111102,166653,55552,1111021
2025-02,CUS-0400,777714,111102,166653,55552,1111021
2025-02,CUS-0401,777714,111102,166653,55552,1111021
2025-02,CUS-0402,777714,111102,166653,55552,1111021
2025-02,CUS-0403,777714,111102,166653,55552,1111021
2025-02,CUS-0404,777714,111102,166653,55552,1111021
2025-02,CUS-0405,777714,111102,166653,55552,1111021
2025-02,CUS-0406,777714,111102,166653,55552,1111021
2025-02,CUS-0407,777714,111102,166653,55552,1111021
2025-02,CUS-0408,777714,111102,166653,55552,1111021
2025-02,CUS-0409,777714,111102,166653,55552,1111021
2025-02,CUS-0410,777714,111102,166653,55552,1111021
2025-02,CUS-0411,777714,111102,166653,55552,1111021
2025-02,CUS-0412,777714,111102,166653,55552,1111021
2025-02,CUS-0413,777714,111102,166653,55552,1111021
2025-02,CUS-0414,777714,111102,166653,55552,1111021
2025-02,CUS-0415,777714,111102,166653,55552,1111021
2025-02,CUS-0416,777714,111102,166653,55552,1111021
2025-02,CUS-0417,777714,111102,166653,55552,1111021
2025-02,CUS-0418,777714,111102,166653,55552,1111021
2025-02,CUS-0419,777714,111102,166653,55552,1111021
2025-02,CUS-0420,777714,111102,166653,55552,1111021
2025-02,CUS-0421,777714,111102,166653,55552,1111021
2025-02,CUS-0422,777714,111102,166653,55552,1111021
2025-02,CUS-0423,777714,111102,166653,55552,1111021
2025-02,CUS-0424,777714,111102,166653,55552,1111021
2025-02,CUS-0425,777714,111102,166653,55552,1111021
2025-02,CUS-0426,777714,111102,166653,55552,1111021
2025-02,CUS-0427,777714,111102,166653,55552,1111021
2025-02,CUS-0428,777714,111102,166653,55552,1111021
2025-02,CUS-0429,777714,111102,166653,55552,1111021
2025-02,CUS-0430,777714,111102,166653,55552,1111021
2025-02,CUS-0431,777714,111102,166653,55552,1111021
2025-02,CUS-0432,777714,111102,166653,55552,1111021
2025-02,CUS-0433,777714,111102,166653,55552,1111021
2025-02,CUS-0434,777714,111102,166653,55552,1111021
2025-02,CUS-0435,777714,111102,166653,55552,1111021
2025-02,CUS-0436,777714,111102,166653,55552,1111021
2025-02,CUS-0437,777714,111102,166653,55552,1111021
2025-02,CUS-0438,777714,111102,166653,55552,1111021
2025-02,CUS-0439,777714,111102,166653,55552,1111021
2025-02,CUS-0440,777714,111102,166653,55552,1111021
2025-02,CUS-0441,777714,111102,166653,55552,1111021
2025-02,CUS-0442,777714,111102,166653,55552,1111021
2025-02,CUS-0443,777714,111102,166653,55552,1111021
2025-02,CUS-0444,777714,111102,166653,55552,1111021
2025-02,CUS-0445,777714,111102,166653,55552,1111021
2025-02,CUS-0446,777714,111102,166653,55552,1111021
2025-02,CUS-0447,777714,111102,166653,55552,1111021
2025-02,CUS-0448,777714,111102,166653,55552,1111021
2025-02,CUS-0449,777714,111102,166653,55552,1111021
2025-02,CUS-0450,777714,111102,166653,55552,1111021
2025-02,CUS-0451,777714,111102,166653,55552,1111021
2025-02,CUS-0452,777714,111102,166653,55552,1111021
2025-02,CUS-0453,777714,111102,166653,55552,1111021
2025-02,CUS-0454,777714,111102,166653,55552,1111021
2025-02,CUS-0455,777714,111102,166653,55552,1111021
2025-02,CUS-0456,777714,111102,166653,55552,1111021
2025-02,CUS-0457,777714,111102,166653,55552,1111021
2025-02,CUS-0458,777714,111102,166653,55552,1111021
2025-02,CUS-0459,777714,111102,166653,55552,1111021
2025-02,CUS-0460,777714,111102,166653,55552,1111021
2025-02,CUS-0461,777714,111102,166653,55552,1111021
2025-02,CUS-0462,777714,111102,166653,55552,1111021
2025-02,CUS-0463,777714,111102,166653,55552,1111021
2025-02,CUS-0464,777714,111102,166653,55552,1111021
2025-02,CUS-0465,777714,111102,166653,55552,1111021
2025-02,CUS-0466,777714,111102,166653,55552,1111021
2025-02,CUS-0467,777714,111102,166653,55552,1111021
2025-02,CUS-0468,777714,111102,166653,55552,1111021
2025-02,CUS-0469,777714,111102,166653,55552,1111021
2025-02,CUS-0470,777714,111102,166653,55552,1111021
2025-02,CUS-0471,777714,111102,166653,55552,1111021
2025-02,CUS-0472,777714,111102,166653,55552,1111021
2025-02,CUS-0473,777714,111102,166653,55552,1111021
2025-02,CUS-0474,777714,111102,166653,55552,1111021
2025-02,CUS-0475,777714,111102,166653,55552,1111021
2025-02,CUS-0476,777714,111102,166653,55552,1111021
2025-02,CUS-0477,777714,111102,166653,55552,1111021
2025-02,CUS-0478,777714,111102,166653,55552,1111021
2025-02,CUS-0479,777714,111102,166653,55552,1111021
2025-02,CUS-0480,777714,111102,166653,55552,1111021
2025-02,CUS-0481,777714,111102,166653,55552,1111021
2025-02,CUS-0482,777714,111102,166653,55552,1111021
2025-02,CUS-0483,777714,111102,166653,55552,1111021
2025-02,CUS-0484,777714,111102,166653,55552,1111021
2025-02,CUS-0485,777714,111102,166653,55552,1111021
2025-02,CUS-0486,777714,111102,166653,55552,1111021
2025-02,CUS-0487,777714,111102,166653,55552,1111021
2025-02,CUS-0488,777714,111102,166653,55552,1111021
2025-02,CUS-0489,777714,111102,166653,55552,1111021
2025-02,CUS-0490,777714,111102,166653,55552,1111021
2025-02,CUS-0491,777714,111102,166653,55552,1111021
2025-02,CUS-0492,777714,111102,166653,55552,1111021
2025-02,CUS-0493,777714,111102,166653,55552,1111021
2025-02,CUS-0494,777714,111102,166653,55552,1111021
2025-02,CUS-0495,777714,111102,166653,55552,1111021
2025-02,CUS-0496,777714,111102,166653,55552,1111021
2025-02,CUS-0497,777714,111102,166653,55552,1111021
2025-02,CUS-0498,777714,111102,166653,55552,1111021
2025-02,CUS-0499,777714,111102,166653,55552,1111021
2025-02,CUS-0500,777714,111102,166653,55552,1111021
2025-03,CUS-0001,180180000,25740000,38610000,12870000,257400000
2025-03,CUS-0002,787815,112545,168817,56273,1125450
2025-03,CUS-0003,787815,112545,168817,56273,1125450
2025-03,CUS-0004,787815,112545,168817,56273,1125450
2025-03,CUS-0005,787815,112545,168817,56273,1125450
2025-03,CUS-0006,787815,112545,168817,56273,1125450
2025-03,CUS-0007,787815,112545,168817,56273,1125450
2025-03,CUS-0008,787815,112545,168817,56273,1125450
2025-03,CUS-0009,787815,112545,168817,56273,1125450
2025-03,CUS-0010,787815,112545,168817,56273,1125450
2025-03,CUS-0011,787815,112545,168817,56273,1125450
2025-03,CUS-0012,787815,112545,168817,56273,1125450
2025-03,CUS-0013,787815,112545,168817,56273,1125450
2025-03,CUS-0014,787815,112545,168817,56273,1125450
2025-03,CUS-0015,787815,112545,168817,56273,1125450
2025-03,CUS-0016,787815,112545,168817,56273,1125450
2025-03,CUS-0017,787815,112545,168817,56273,1125450
2025-03,CUS-0018,787815,112545,168817,56273,1125450
2025-03,CUS-0019,787815,112545,168817,56273,1125450
2025-03,CUS-0020,787815,112545,168817,56273,1125450
2025-03,CUS-0021,787815,112545,168817,56273,1125450
2025-03,CUS-0022,787815,112545,168817,56273,1125450
2025-03,CUS-0023,787815,112545,168817,56273,1125450
2025-03,CUS-0024,787815,112545,168817,56273,1125450
2025-03,CUS-0025,787815,112545,168817,56273,1125450
2025-03,CUS-0026,787815,112545,168817,56273,1125450
2025-03,CUS-0027,787815,112545,168817,56273,1125450
2025-03,CUS-0028,787815,112545,168817,56273,1125450
2025-03,CUS-0029,787815,112545,168817,56273,1125450
2025-03,CUS-0030,787815,112545,168817,56273,1125450
2025-03,CUS-0031,787815,112545,168817,56273,1125450
2025-03,CUS-0032,787815,112545,168817,56273,1125450
2025-03,CUS-0033,787815,112545,168817,56273,1125450
2025-03,CUS-0034,787815,112545,168817,56273,1125450
2025-03,CUS-0035,787815,112545,168817,56273,1125450
2025-03,CUS-0036,787815,112545,168817,56273,1125450
2025-03,CUS-0037,787815,112545,168817,56273,1125450
2025-03,CUS-0038,787815,112545,168817,56273,1125450
2025-03,CUS-0039,787815,112545,168817,56273,1125450
2025-03,CUS-0040,787815,112545,168817,56273,1125450
2025-03,CUS-0041,787815,112545,168817,56273,1125450
2025-03,CUS-0042,787815,112545,168817,56273,1125450
2025-03,CUS-0043,787815,112545,168817,56273,1125450
2025-03,CUS-0044,787815,112545,168817,56273,1125450
2025-03,CUS-0045,787815,112545,168817,56273,1125450
2025-03,CUS-0046,787815,112545,168817,56273,1125450
2025-03,CUS-0047,787815,112545,168817,56273,1125450
2025-03,CUS-0048,787815,112545,168817,56273,1125450
2025-03,CUS-0049,787815,112545,168817,56273,1125450
2025-03,CUS-0050,787815,112545,168817,56273,1125450
2025-03,CUS-0051,787815,112545,168817,56273,1125450
2025-03,CUS-0052,787815,112545,168817,56273,1125450
2025-03,CUS-0053,787815,112545,168817,56273,1125450
2025-03,CUS-0054,787815,112545,168817,56273,1125450
2025-03,CUS-0055,787815,112545,168817,56273,1125450
2025-03,CUS-0056,787815,112545,168817,56273,1125450
2025-03,CUS-0057,787815,112545,168817,56273,1125450
2025-03,CUS-0058,787815,112545,168817,56273,1125450
2025-03,CUS-0059,787815,112545,168817,56273,1125450
2025-03,CUS-0060,787815,112545,168817,56273,1125450
2025-03,CUS-0061,787815,112545,168817,56273,1125450
2025-03,CUS-0062,787815,112545,168817,56273,1125450
2025-03,CUS-0063,787815,112545,168817,56273,1125450
2025-03,CUS-0064,787815,112545,168817,56273,1125450
2025-03,CUS-0065,787815,112545,168817,56273,1125450
2025-03,CUS-0066,787815,112545,168817,56273,1125450
2025-03,CUS-0067,787815,112545,168817,56273,1125450
2025-03,CUS-0068,787815,112545,168817,56273,1125450
2025-03,CUS-0069,787815,112545,168817,56273,1125450
2025-03,CUS-0070,787815,112545,168817,56273,1125450
2025-03,CUS-0071,787815,112545,168817,56273,1125450
2025-03,CUS-0072,787815,112545,168817,56273,1125450
2025-03,CUS-0073,787815,112545,168817,56273,1125450
2025-03,CUS-0074,787815,112545,168817,56273,1125450
2025-03,CUS-0075,787815,112545,168817,56273,1125450
2025-03,CUS-0076,787815,112545,168817,56273,1125450
2025-03,CUS-0077,787815,112545,168817,56273,1125450
2025-03,CUS-0078,787815,112545,168817,56273,1125450
2025-03,CUS-0079,787815,112545,168817,56273,1125450
2025-03,CUS-0080,787815,112545,168817,56273,1125450
2025-03,CUS-0081,787815,112545,168817,56273,1125450
2025-03,CUS-0082,787815,112545,168817,56273,1125450
2025-03,CUS-0083,787815,112545,168817,56273,1125450
2025-03,CUS-0084,787815,112545,168817,56273,1125450
2025-03,CUS-0085,787815,112545,168817,56273,1125450
2025-03,CUS-0086,787815,112545,168817,56273,1125450
2025-03,CUS-0087,787815,112545,168817,56273,1125450
2025-03,CUS-0088,787815,112545,168817,56273,1125450
2025-03,CUS-0089,787815,112545,168817,56273,1125450
2025-03,CUS-0090,787815,112545,168817,56273,1125450
2025-03,CUS-0091,787815,112545,168817,56273,1125450
2025-03,CUS-0092,787815,112545,168817,56273,1125450
2025-03,CUS-0093,787815,112545,168817,56273,1125450
2025-03,CUS-0094,787815,112545,168817,56273,1125450
2025-03,CUS-0095,787815,112545,168817,56273,1125450
2025-03,CUS-0096,787815,112545,168817,56273,1125450
2025-03,CUS-0097,787815,112545,168817,56273,1125450
2025-03,CUS-0098,787815,112545,168817,56273,1125450
2025-03,CUS-0099,787815,112545,168817,56273,1125450
2025-03,CUS-0100,787815,112545,168817,56273,1125450
2025-03,CUS-0101,787815,112545,168817,56273,1125450
2025-03,CUS-0102,787815,112545,168817,56273,1125450
2025-03,CUS-0103,787815,112545,168817,56273,1125450
2025-03,CUS-0104,787815,112545,168817,56273,1125450
2025-03,CUS-0105,787815,112545,168817,56273,1125450
2025-03,CUS-0106,787815,112545,168817,56273,1125450
2025-03,CUS-0107,787815,112545,168817,56273,1125450
2025-03,CUS-0108,787815,112545,168817,56273,1125450
2025-03,CUS-0109,787815,112545,168817,56273,1125450
2025-03,CUS-0110,787815,112545,168817,56273,1125450
2025-03,CUS-0111,787815,112545,168817,56273,1125450
2025-03,CUS-0112,787815,112545,168817,56273,1125450
2025-03,CUS-0113,787815,112545,168817,56273,1125450
2025-03,CUS-0114,787815,112545,168817,56273,1125450
2025-03,CUS-0115,787815,112545,168817,56273,1125450
2025-03,CUS-0116,787815,112545,168817,56273,1125450
2025-03,CUS-0117,787815,112545,168817,56273,1125450
2025-03,CUS-0118,787815,112545,168817,56273,1125450
2025-03,CUS-0119,787815,112545,168817,56273,1125450
2025-03,CUS-0120,787815,112545,168817,56273,1125450
2025-03,CUS-0121,787815,112545,168817,56273,1125450
2025-03,CUS-0122,787815,112545,168817,56273,1125450
2025-03,CUS-0123,787815,112545,168817,56273,1125450
2025-03,CUS-0124,787815,112545,168817,56273,1125450
2025-03,CUS-0125,787815,112545,168817,56273,1125450
2025-03,CUS-0126,787815,112545,168817,56273,1125450
2025-03,CUS-0127,787815,112545,168817,56273,1125450
2025-03,CUS-0128,787815,112545,168817,56273,1125450
2025-03,CUS-0129,787815,112545,168817,56273,1125450
2025-03,CUS-0130,787815,112545,168817,56273,1125450
2025-03,CUS-0131,787815,112545,168817,56273,1125450
2025-03,CUS-0132,787815,112545,168817,56273,1125450
2025-03,CUS-0133,787815,112545,168817,56273,1125450
2025-03,CUS-0134,787815,112545,168817,56273,1125450
2025-03,CUS-0135,787815,112545,168817,56273,1125450
2025-03,CUS-0136,787815,112545,168817,56273,1125450
2025-03,CUS-0137,787815,112545,168817,56273,1125450
2025-03,CUS-0138,787815,112545,168817,56273,1125450
2025-03,CUS-0139,787815,112545,168817,56273,1125450
2025-03,CUS-0140,787815,112545,168817,56273,1125450
2025-03,CUS-0141,787815,112545,168817,56273,1125450
2025-03,CUS-0142,787815,112545,168817,56273,1125450
2025-03,CUS-0143,787815,112545,168817,56273,1125450
2025-03,CUS-0144,787815,112545,168817,56273,1125450
2025-03,CUS-0145,787815,112545,168817,56273,1125450
2025-03,CUS-0146,787815,112545,168817,56273,1125450
2025-03,CUS-0147,787815,112545,168817,56273,1125450
2025-03,CUS-0148,787815,112545,168817,56273,1125450
2025-03,CUS-0149,787815,112545,168817,56273,1125450
2025-03,CUS-0150,787815,112545,168817,56273,1125450
2025-03,CUS-0151,787815,112545,168817,56273,1125450
2025-03,CUS-0152,787815,112545,168817,56273,1125450
2025-03,CUS-0153,787815,112545,168817,56273,1125450
2025-03,CUS-0154,787815,112545,168817,56273,1125450
2025-03,CUS-0155,787815,112545,168817,56273,1125450
2025-03,CUS-0156,787815,112545,168817,56273,1125450
2025-03,CUS-0157,787815,112545,168817,56273,1125450
2025-03,CUS-0158,787815,112545,168817,56273,1125450
2025-03,CUS-0159,787815,112545,168817,56273,1125450
2025-03,CUS-0160,787815,112545,168817,56273,1125450
2025-03,CUS-0161,787815,112545,168817,56273,1125450
2025-03,CUS-0162,787815,112545,168817,56273,1125450
2025-03,CUS-0163,787815,112545,168817,56273,1125450
2025-03,CUS-0164,787815,112545,168817,56273,1125450
2025-03,CUS-0165,787815,112545,168817,56273,1125450
2025-03,CUS-0166,787815,112545,168817,56273,1125450
2025-03,CUS-0167,787815,112545,168817,56273,1125450
2025-03,CUS-0168,787815,112545,168817,56273,1125450
2025-03,CUS-0169,787815,112545,168817,56273,1125450
2025-03,CUS-0170,787815,112545,168817,56273,1125450
2025-03,CUS-0171,787815,112545,168817,56273,1125450
2025-03,CUS-0172,787815,112545,168817,56273,1125450
2025-03,CUS-0173,787815,112545,168817,56273,1125450
2025-03,CUS-0174,787815,112545,168817,56273,1125450
2025-03,CUS-0175,787815,112545,168817,56273,1125450
2025-03,CUS-0176,787815,112545,168817,56273,1125450
2025-03,CUS-0177,787815,112545,168817,56273,1125450
2025-03,CUS-0178,787815,112545,168817,56273,1125450
2025-03,CUS-0179,787815,112545,168817,56273,1125450
2025-03,CUS-0180,787815,112545,168817,56273,1125450
2025-03,CUS-0181,787815,112545,168817,56273,1125450
2025-03,CUS-0182,787815,112545,168817,56273,1125450
2025-03,CUS-0183,787815,112545,168817,56273,1125450
2025-03,CUS-0184,787815,112545,168817,56273,1125450
2025-03,CUS-0185,787815,112545,168817,56273,1125450
2025-03,CUS-0186,787815,112545,168817,56273,1125450
2025-03,CUS-0187,787815,112545,168817,56273,1125450
2025-03,CUS-0188,787815,112545,168817,56273,1125450
2025-03,CUS-0189,787815,112545,168817,56273,1125450
2025-03,CUS-0190,787815,112545,168817,56273,1125450
2025-03,CUS-0191,787815,112545,168817,56273,1125450
2025-03,CUS-0192,787815,112545,168817,56273,1125450
2025-03,CUS-0193,787815,112545,168817,56273,1125450
2025-03,CUS-0194,787815,112545,168817,56273,1125450
2025-03,CUS-0195,787815,112545,168817,56273,1125450
2025-03,CUS-0196,787815,112545,168817,56273,1125450
2025-03,CUS-0197,787815,112545,168817,56273,1125450
2025-03,CUS-0198,787815,112545,168817,56273,1125450
2025-03,CUS-0199,787815,112545,168817,56273,1125450
2025-03,CUS-0200,787815,112545,168817,56273,1125450
2025-03,CUS-0201,787815,112545,168817,56273,1125450
2025-03,CUS-0202,787815,112545,168817,56273,1125450
2025-03,CUS-0203,787815,112545,168817,56273,1125450
2025-03,CUS-0204,787815,112545,168817,56273,1125450
2025-03,CUS-0205,787815,112545,168817,56273,1125450
2025-03,CUS-0206,787815,112545,168817,56273,1125450
2025-03,CUS-0207,787815,112545,168817,56273,1125450
2025-03,CUS-0208,787815,112545,168817,56273,1125450
2025-03,CUS-0209,787815,112545,168817,56273,1125450
2025-03,CUS-0210,787815,112545,168817,56273,1125450
2025-03,CUS-0211,787815,112545,168817,56273,1125450
2025-03,CUS-0212,787815,112545,168817,56273,1125450
2025-03,CUS-0213,787815,112545,168817,56273,1125450
2025-03,CUS-0214,787815,112545,168817,56273,1125450
2025-03,CUS-0215,787815,112545,168817,56273,1125450
2025-03,CUS-0216,787815,112545,168817,56273,1125450
2025-03,CUS-0217,787815,112545,168817,56273,1125450
2025-03,CUS-0218,787815,112545,168817,56273,1125450
2025-03,CUS-0219,787815,112545,168817,56273,1125450
2025-03,CUS-0220,787815,112545,168817,56273,1125450
2025-03,CUS-0221,787815,112545,168817,56273,1125450
2025-03,CUS-0222,787815,112545,168817,56273,1125450
2025-03,CUS-0223,787815,112545,168817,56273,1125450
2025-03,CUS-0224,787815,112545,168817,56273,1125450
2025-03,CUS-0225,787815,112545,168817,56273,1125450
2025-03,CUS-0226,787815,112545,168817,56273,1125450
2025-03,CUS-0227,787815,112545,168817,56273,1125450
2025-03,CUS-0228,787815,112545,168817,56273,1125450
2025-03,CUS-0229,787815,112545,168817,56273,1125450
