asset_id,entity_id,region,site_id,ownership,vendor_id,lease_id,book_value_cents
GPU-02143,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02144,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02145,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02146,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02147,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02148,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02149,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02150,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02151,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02152,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02153,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02154,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02155,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02156,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02157,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02158,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02159,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02160,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02161,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02162,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02163,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02164,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02165,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02166,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02167,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02168,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02169,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02170,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02171,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02172,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02173,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02174,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02175,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02176,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02177,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02178,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02179,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02180,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02181,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02182,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02183,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02184,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02185,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02186,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02187,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02188,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02189,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02190,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02191,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02192,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02193,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02194,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02195,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02196,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02197,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02198,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02199,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02200,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02201,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02202,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02203,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02204,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02205,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02206,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02207,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02208,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02209,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02210,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02211,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02212,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02213,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02214,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02215,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02216,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02217,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02218,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02219,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02220,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02221,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02222,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02223,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02224,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02225,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02226,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02227,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02228,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02229,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02230,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02231,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02232,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02233,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02234,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02235,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02236,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02237,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02238,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02239,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02240,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02241,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02242,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02243,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02244,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02245,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02246,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02247,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02248,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02249,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02250,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02251,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02252,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02253,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02254,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02255,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02256,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02257,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02258,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02259,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02260,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02261,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02262,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02263,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02264,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02265,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02266,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02267,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02268,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02269,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02270,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02271,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02272,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02273,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02274,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02275,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02276,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02277,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02278,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02279,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02280,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02281,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02282,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02283,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02284,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02285,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02286,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02287,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02288,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02289,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02290,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02291,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02292,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02293,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02294,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02295,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02296,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02297,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02298,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02299,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02300,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02301,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02302,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02303,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02304,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02305,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02306,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02307,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02308,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02309,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02310,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02311,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02312,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02313,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02314,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02315,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02316,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02317,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02318,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02319,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02320,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02321,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02322,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02323,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02324,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02325,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02326,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02327,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02328,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02329,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02330,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02331,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02332,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02333,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02334,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02335,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02336,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02337,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02338,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02339,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02340,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02341,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02342,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02343,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02344,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02345,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02346,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02347,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02348,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02349,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02350,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02351,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02352,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02353,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02354,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02355,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02356,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02357,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02358,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02359,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02360,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02361,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02362,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02363,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02364,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02365,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02366,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02367,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02368,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02369,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02370,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02371,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02372,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02373,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02374,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02375,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02376,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02377,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02378,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02379,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02380,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02381,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02382,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02383,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02384,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02385,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02386,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02387,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02388,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02389,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02390,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02391,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02392,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02393,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02394,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02395,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02396,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02397,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02398,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02399,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02400,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02401,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02402,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02403,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02404,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02405,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02406,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02407,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02408,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02409,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02410,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02411,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02412,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02413,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02414,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02415,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02416,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02417,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02418,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02419,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02420,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02421,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02422,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02423,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02424,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02425,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02426,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02427,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02428,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02429,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02430,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02431,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02432,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02433,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02434,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02435,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02436,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02437,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02438,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02439,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02440,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02441,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02442,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02443,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02444,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02445,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02446,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02447,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02448,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02449,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02450,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02451,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02452,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02453,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02454,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02455,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02456,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02457,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02458,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02459,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02460,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02461,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02462,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02463,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02464,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02465,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02466,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02467,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02468,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02469,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02470,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02471,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02472,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02473,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02474,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02475,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02476,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02477,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02478,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02479,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02480,ENT-06,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02481,ENT-02,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02482,ENT-03,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02483,ENT-04,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02484,ENT-05,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02485,ENT-06,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02486,ENT-02,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02487,ENT-03,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02488,ENT-04,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02489,ENT-05,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02490,ENT-06,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02491,ENT-02,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02492,ENT-03,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02493,ENT-04,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02494,ENT-05,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02495,ENT-06,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02496,ENT-02,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02497,ENT-03,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02498,ENT-04,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02499,ENT-05,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02500,ENT-06,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02501,ENT-02,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02502,ENT-03,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02503,ENT-04,REG-1,COLO-1,owned,VEN-01,,3906250
GPU-02504,ENT-05,REG-2,COLO-2,owned,VEN-01,,3906250
GPU-02505,ENT-06,REG-3,COLO-1,owned,VEN-01,,3906250
GPU-02506,ENT-02,REG-1,COLO-2,owned,VEN-01,,3906250
GPU-02507,ENT-03,REG-2,COLO-1,owned,VEN-01,,3906250
GPU-02508,ENT-04,REG-3,COLO-2,owned,VEN-01,,3906250
GPU-02509,ENT-05,REG-1,COLO-1,owned,VEN-01,,3906250
